"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.071779760E-1,-2.514648438E-1,9.593383789E0,2.149444580E0,9.834447574E0
8.096529760E-1,-2.891540527E-1,9.638702393E0,2.139282227E0,9.877485628E0
8.121779760E-1,-3.177185059E-1,9.662506104E0,2.150543213E0,9.904029754E0
8.146529760E-1,-3.677368164E-1,9.681121826E0,2.149993896E0,9.923800881E0
8.171279760E-1,-4.111938477E-1,9.685455322E0,2.171295166E0,9.934367009E0
8.196029760E-1,-4.603576660E-1,9.683990479E0,2.179382324E0,9.936866110E0
8.220779760E-1,-5.012207031E-1,9.683288574E0,2.174896240E0,9.937176332E0
8.245529760E-1,-5.262451172E-1,9.688507080E0,2.169555664E0,9.942387799E0
8.270279760E-1,-5.457458496E-1,9.680053711E0,2.164428711E0,9.934084257E0
8.295529760E-1,-5.621032715E-1,9.656463623E0,2.166931152E0,9.912559730E0
8.320279760E-1,-5.700683594E-1,9.644256592E0,2.148864746E0,9.897185602E0
8.345029760E-1,-5.591735840E-1,9.630126953E0,2.141448975E0,9.881185351E0
8.369779760E-1,-5.502014160E-1,9.619781494E0,2.119232178E0,9.865802685E0
8.395029760E-1,-5.269775391E-1,9.610687256E0,2.088165283E0,9.849032902E0
8.419779760E-1,-5.017700195E-1,9.593688965E0,2.067810059E0,9.826824489E0
8.444529760E-1,-4.722595215E-1,9.581787109E0,2.056030273E0,9.811265655E0
8.469279760E-1,-4.265136719E-1,9.554290771E0,2.037719727E0,9.778480850E0
8.494029760E-1,-3.832397461E-1,9.541076660E0,2.034362793E0,9.763075771E0
8.518779760E-1,-3.376464844E-1,9.515869141E0,2.043762207E0,9.738723459E0
8.543529760E-1,-2.545776367E-1,9.468841553E0,2.039337158E0,9.689306795E0
8.568779760E-1,-1.623229980E-1,9.435791016E0,2.033630371E0,9.653815481E0
8.593529760E-1,-8.081054688E-2,9.406280518E0,2.030273438E0,9.623235098E0
8.618279760E-1,7.598876953E-3,9.383239746E0,2.015319824E0,9.597226676E0
8.643029760E-1,9.823608398E-2,9.355651855E0,1.982208252E0,9.563839267E0
8.667779760E-1,1.674804688E-1,9.340087891E0,1.952758789E0,9.543508705E0
8.692529760E-1,2.299499512E-1,9.318725586E0,1.920440674E0,9.517332395E0
8.717279760E-1,2.961120605E-1,9.314758301E0,1.877349854E0,9.506673815E0
8.742529760E-1,3.278808594E-1,9.327636719E0,1.840667725E0,9.513168257E0
8.767279760E-1,3.504028320E-1,9.346557617E0,1.820434570E0,9.528635971E0
8.792029760E-1,3.710937500E-1,9.342407227E0,1.820800781E0,9.525418565E0
8.816844870E-1,3.788146973E-1,9.344635010E0,1.827209473E0,9.529134195E0
8.842094870E-1,3.573303223E-1,9.346435547E0,1.858306885E0,9.536081316E0
8.866844870E-1,3.442993164E-1,9.350494385E0,1.909149170E0,9.549614537E0
8.891594870E-1,3.354797363E-1,9.365142822E0,1.951690674E0,9.572227704E0
8.916344870E-1,3.182373047E-1,9.365570068E0,2.004119873E0,9.582884438E0
8.941594870E-1,3.156127930E-1,9.354553223E0,2.075836182E0,9.587302712E0
8.966344870E-1,2.974243164E-1,9.303558350E0,2.145141602E0,9.552292483E0
8.991094870E-1,2.857360840E-1,9.273925781E0,2.199920654E0,9.535564765E0
9.015844870E-1,2.825012207E-1,9.239807129E0,2.272277832E0,9.519300881E0
9.041094870E-1,3.034057617E-1,9.202301025E0,2.329681396E0,9.497463589E0
9.065844870E-1,3.205261230E-1,9.168243408E0,2.369842529E0,9.474997509E0
9.090594870E-1,3.175354004E-1,9.118438721E0,2.405273438E0,9.435681944E0
9.115344870E-1,3.140563965E-1,9.078918457E0,2.441009521E0,9.406589140E0
9.140094870E-1,3.121337891E-1,9.068267822E0,2.462005615E0,9.401722206E0
9.164844870E-1,3.166809082E-1,9.086944580E0,2.477691650E0,9.424001513E0
9.189594870E-1,3.330993652E-1,9.105194092E0,2.490447998E0,9.445519883E0
9.214844870E-1,3.222045898E-1,9.132507324E0,2.495117188E0,9.472703711E0
9.239594870E-1,3.067626953E-1,9.163635254E0,2.487457275E0,9.500197793E0
9.264344870E-1,2.855834961E-1,9.188873291E0,2.489013672E0,9.524292066E0
9.289094870E-1,2.714538574E-1,9.232269287E0,2.488952637E0,9.565739314E0
9.313844870E-1,2.655029297E-1,9.266876221E0,2.464416504E0,9.592644859E0
9.338594870E-1,2.360229492E-1,9.286804199E0,2.437835693E0,9.604347033E0
9.363344870E-1,2.050781250E-1,9.300628662E0,2.392059326E0,9.605503546E0
9.388594870E-1,1.532287598E-1,9.313018799E0,2.365844727E0,9.610047839E0
9.413344870E-1,1.232299805E-1,9.339782715E0,2.308197021E0,9.621564336E0
9.438094870E-1,8.816528320E-2,9.354370117E0,2.258026123E0,9.623445089E0
9.462844870E-1,6.475830078E-2,9.372833252E0,2.198303223E0,9.627394968E0
9.487594870E-1,3.057861328E-2,9.371978760E0,2.145385742E0,9.614447509E0
9.512344870E-1,-1.879882812E-2,9.372039795E0,2.100067139E0,9.604465904E0
9.537094870E-1,-6.433105469E-2,9.380554199E0,2.055358887E0,9.603303376E0
9.562344870E-1,-1.051635742E-1,9.400604248E0,2.003479004E0,9.612301895E0
9.587094870E-1,-1.446228027E-1,9.407531738E0,1.935943604E0,9.605750715E0
9.611844870E-1,-1.800537109E-1,9.400665283E0,1.882141113E0,9.588919766E0
9.636594870E-1,-2.107543945E-1,9.412872314E0,1.839538574E0,9.593252044E0
9.661344870E-1,-2.507324219E-1,9.414886475E0,1.790924072E0,9.586989262E0
9.686094870E-1,-2.798156738E-1,9.427276611E0,1.732391357E0,9.589213781E0
9.710844870E-1,-3.211364746E-1,9.444213867E0,1.682830811E0,9.598344844E0
9.736094870E-1,-3.619995117E-1,9.457458496E0,1.615417480E0,9.601257131E0
9.760844870E-1,-3.961791992E-1,9.462829590E0,1.580474854E0,9.602083241E0
9.785594870E-1,-4.227600098E-1,9.478149414E0,1.547088623E0,9.612883311E0
9.810440700E-1,-4.509582520E-1,9.489898682E0,1.507263184E0,9.619427355E0
9.835690700E-1,-4.690856934E-1,9.489959717E0,1.465118408E0,9.613841520E0
9.860440700E-1,-4.908752441E-1,9.502868652E0,1.433715820E0,9.622941971E0
9.885190700E-1,-5.061950684E-1,9.505279541E0,1.417358398E0,9.623693544E0
9.909940700E-1,-5.130310059E-1,9.518035889E0,1.395507812E0,9.633465111E0
9.934690700E-1,-5.189514160E-1,9.524902344E0,1.400115967E0,9.641234358E0
9.959440700E-1,-5.374450684E-1,9.534484863E0,1.398803711E0,9.651523229E0
9.984190700E-1,-5.563049316E-1,9.525695801E0,1.397491455E0,9.643720135E0
1.000944070E0,-5.652160645E-1,9.531677246E0,1.416412354E0,9.652904448E0
1.003419070E0,-5.767517090E-1,9.544311523E0,1.433227539E0,9.668540023E0
1.005894070E0,-5.883789062E-1,9.540527344E0,1.439086914E0,9.666375892E0
1.008369070E0,-6.024475098E-1,9.544494629E0,1.463562012E0,9.674829946E0
1.010894070E0,-6.069335938E-1,9.539764404E0,1.494750977E0,9.675213370E0
1.013369070E0,-6.085510254E-1,9.533660889E0,1.513732910E0,9.672249563E0
1.015844070E0,-6.006469727E-1,9.515502930E0,1.549774170E0,9.659574150E0
1.018319070E0,-5.758056641E-1,9.503356934E0,1.595428467E0,9.653534957E0
1.020844070E0,-5.677185059E-1,9.468933105E0,1.651336670E0,9.628598613E0
1.023319070E0,-5.450439453E-1,9.437896729E0,1.684143066E0,9.602463508E0
1.025794070E0,-5.146789551E-1,9.402801514E0,1.738555908E0,9.576019391E0
1.028269070E0,-4.636840820E-1,9.377716064E0,1.777770996E0,9.555994518E0
1.030744070E0,-4.045104980E-1,9.342163086E0,1.831634521E0,9.528616106E0
1.033219070E0,-3.430786133E-1,9.308044434E0,1.894165039E0,9.505012115E0
1.035694070E0,-2.693481445E-1,9.286804199E0,1.939727783E0,9.491039170E0
1.038219070E0,-2.100219727E-1,9.274475098E0,1.986053467E0,9.487065191E0
1.040694070E0,-1.474914551E-1,9.274414062E0,2.009094238E0,9.490678036E0
1.043169070E0,-9.313964844E-2,9.263000488E0,2.065826416E0,9.491021643E0
1.045644070E0,-5.184936523E-2,9.256164551E0,2.103485107E0,9.492308473E0
1.048119070E0,-2.243041992E-2,9.232757568E0,2.130706787E0,9.475453913E0
1.050594070E0,-2.929687500E-3,9.225158691E0,2.135864258E0,9.469185688E0
1.053069070E0,2.261352539E-2,9.220367432E0,2.134796143E0,9.464303541E0
1.055594070E0,3.866577148E-2,9.224365234E0,2.133483887E0,9.467954505E0
1.058069070E0,4.974365234E-2,9.244537354E0,2.124084473E0,9.485551126E0
1.060544070E0,5.841064453E-2,9.246459961E0,2.111755371E0,9.484721628E0
1.063019070E0,5.142211914E-2,9.264892578E0,2.074096680E0,9.494353888E0
1.065544070E0,4.421997070E-2,9.285430908E0,2.042724609E0,9.507571003E0
1.068019070E0,3.442382812E-2,9.311523438E0,2.012023926E0,9.526483822E0
1.070494070E0,2.484130859E-2,9.345520020E0,1.979949951E0,9.552987142E0
1.072969070E0,9.216308594E-3,9.372772217E0,1.955413818E0,9.574580261E0
1.075444070E0,-2.047729492E-2,9.383880615E0,1.936859131E0,9.581704338E0
1.077919070E0,-5.273437500E-2,9.391418457E0,1.917572021E0,9.585332754E0
1.080394070E0,-8.056640625E-2,9.403717041E0,1.909912109E0,9.596048635E0
1.082890528E0,-1.028442383E-1,9.408142090E0,1.909088135E0,9.600433950E0
1.085365528E0,-1.052856445E-1,9.417419434E0,1.915527344E0,9.610833411E0
1.087840528E0,-1.242675781E-1,9.432067871E0,1.935424805E0,9.629393331E0
1.090315528E0,-1.311340332E-1,9.428649902E0,1.959533691E0,9.631012792E0
1.092840528E0,-1.530456543E-1,9.420593262E0,1.995513916E0,9.630839847E0
1.095315528E0,-1.683654785E-1,9.434936523E0,2.025665283E0,9.651408911E0
1.097790528E0,-1.752624512E-1,9.442077637E0,2.061218262E0,9.666031644E0
1.100276830E0,-1.774597168E-1,9.452056885E0,2.094573975E0,9.682980504E0
1.102751830E0,-1.910095215E-1,9.456024170E0,2.142944336E0,9.697684681E0
1.105226830E0,-2.228393555E-1,9.460937500E0,2.176086426E0,9.710527683E0
1.107701830E0,-2.442016602E-1,9.458221436E0,2.195831299E0,9.712840072E0
1.110226830E0,-2.732849121E-1,9.450805664E0,2.225158691E0,9.713070758E0
1.112701830E0,-2.855529785E-1,9.466674805E0,2.239471436E0,9.732147999E0
1.115176830E0,-2.975463867E-1,9.451873779E0,2.259002686E0,9.722630556E0
1.117666362E0,-2.966918945E-1,9.434417725E0,2.267059326E0,9.707513681E0
1.120141362E0,-3.098754883E-1,9.428894043E0,2.270172119E0,9.703285379E0
1.122616362E0,-3.106384277E-1,9.413818359E0,2.268493652E0,9.688267946E0
1.125091362E0,-3.021545410E-1,9.412994385E0,2.274322510E0,9.688565608E0
1.127616362E0,-2.875976562E-1,9.401123047E0,2.284301758E0,9.678939068E0
1.130091362E0,-2.730102539E-1,9.401306152E0,2.277893066E0,9.677183929E0
1.132566362E0,-2.716369629E-1,9.390350342E0,2.259338379E0,9.662146557E0
1.135055528E0,-2.570800781E-1,9.393585205E0,2.234985352E0,9.659228369E0
1.137530528E0,-2.537841797E-1,9.391204834E0,2.225708008E0,9.654683360E0
1.140005528E0,-2.434997559E-1,9.387969971E0,2.209259033E0,9.647491787E0
1.142480528E0,-2.358398438E-1,9.387542725E0,2.193389893E0,9.643263870E0
1.145005528E0,-2.176208496E-1,9.370971680E0,2.155548096E0,9.618152455E0
1.147480528E0,-1.938781738E-1,9.366241455E0,2.110717773E0,9.603082696E0
1.149955528E0,-1.864013672E-1,9.360076904E0,2.060028076E0,9.585901147E0
1.152446101E0,-1.703491211E-1,9.354156494E0,2.026702881E0,9.572710541E0
1.154971101E0,-1.574707031E-1,9.343200684E0,1.986419678E0,9.553327126E0
1.157446101E0,-1.521606445E-1,9.336975098E0,1.938476562E0,9.537292499E0
1.159921101E0,-1.434631348E-1,9.325103760E0,1.904998779E0,9.518779446E0
1.162396101E0,-1.213378906E-1,9.310943604E0,1.870605469E0,9.497765974E0
1.164921101E0,-1.252136230E-1,9.297515869E0,1.861785889E0,9.482917615E0
1.167396101E0,-1.247253418E-1,9.290466309E0,1.843902588E0,9.472502172E0
1.169871101E0,-1.281433105E-1,9.293579102E0,1.855102539E0,9.477786591E0
1.172346101E0,-1.221008301E-1,9.287353516E0,1.845520020E0,9.469730095E0
1.174821101E0,-1.266479492E-1,9.283813477E0,1.835693359E0,9.464407138E0
1.177296101E0,-1.252746582E-1,9.285919189E0,1.827270508E0,9.464824692E0
1.179771101E0,-1.522827148E-1,9.293884277E0,1.819244385E0,9.471490121E0
1.182296101E0,-1.770019531E-1,9.309478760E0,1.815948486E0,9.486590187E0
1.184771101E0,-1.704101562E-1,9.325164795E0,1.810302734E0,9.500785971E0
1.187246101E0,-1.881103516E-1,9.338989258E0,1.811401367E0,9.514897833E0
1.189721101E0,-2.042846680E-1,9.342224121E0,1.805999756E0,9.517379832E0
1.192196101E0,-2.098388672E-1,9.369476318E0,1.814880371E0,9.545936811E0
1.194671101E0,-2.144470215E-1,9.387603760E0,1.826965332E0,9.566132667E0
1.197146101E0,-2.301940918E-1,9.400421143E0,1.844543457E0,9.582444758E0
1.199671101E0,-2.085266113E-1,9.422393799E0,1.865753174E0,9.607602362E0
1.202146101E0,-2.080078125E-1,9.430206299E0,1.885559082E0,9.619115923E0
1.204621101E0,-2.349243164E-1,9.439849854E0,1.897094727E0,9.631454879E0
1.207102403E0,-2.403869629E-1,9.454345703E0,1.913513184E0,9.649039914E0
1.209577403E0,-2.285156250E-1,9.467926025E0,1.940551758E0,9.667449702E0
1.212052403E0,-2.346801758E-1,9.451049805E0,1.964080811E0,9.655828842E0
1.214527403E0,-2.448120117E-1,9.452789307E0,1.989929199E0,9.663072845E0
1.217052403E0,-2.644348145E-1,9.467987061E0,2.001739502E0,9.680891787E0
1.219527403E0,-2.892761230E-1,9.458221436E0,2.016754150E0,9.675170836E0
1.222002403E0,-2.972412109E-1,9.464294434E0,2.028198242E0,9.683739442E0
1.224494434E0,-2.905273438E-1,9.461181641E0,2.037048340E0,9.682351476E0
1.226969434E0,-3.004760742E-1,9.454223633E0,2.044830322E0,9.677497684E0
1.229444434E0,-3.195800781E-1,9.448669434E0,2.040832520E0,9.671839684E0
1.231919434E0,-3.410034180E-1,9.451232910E0,2.036987305E0,9.674265044E0
1.234444434E0,-3.454284668E-1,9.465362549E0,2.037780762E0,9.688393027E0
1.236919434E0,-3.412475586E-1,9.452789307E0,2.040527344E0,9.676540054E0
1.239394434E0,-3.363952637E-1,9.457214355E0,2.046936035E0,9.682045872E0
1.241887195E0,-3.314819336E-1,9.458892822E0,2.034881592E0,9.680974992E0
1.244362195E0,-3.287353516E-1,9.461120605E0,2.042968750E0,9.684760779E0
1.246837195E0,-3.251342773E-1,9.463439941E0,2.046142578E0,9.687574891E0
1.249312195E0,-3.249511719E-1,9.443206787E0,2.051757812E0,9.668994664E0
1.251837195E0,-3.044738770E-1,9.448364258E0,2.054931641E0,9.674039257E0
1.254312195E0,-3.048400879E-1,9.421417236E0,2.049438477E0,9.646565621E0
1.256787195E0,-2.870178223E-1,9.408264160E0,2.044036865E0,9.632024732E0
1.259262195E0,-2.716369629E-1,9.388671875E0,2.025024414E0,9.608416628E0
1.261787195E0,-2.652893066E-1,9.361938477E0,2.035614014E0,9.584361996E0
1.264262195E0,-2.557067871E-1,9.342590332E0,2.038299561E0,9.565774677E0
1.266737195E0,-2.313537598E-1,9.324645996E0,2.048065186E0,9.549718243E0
1.269217976E0,-2.009277344E-1,9.319244385E0,2.037719727E0,9.541540208E0
1.271692976E0,-1.930847168E-1,9.300567627E0,2.034667969E0,9.522484636E0
1.274167976E0,-1.646118164E-1,9.299804688E0,2.037109375E0,9.521726675E0
1.276642976E0,-1.599426270E-1,9.300567627E0,2.040588379E0,9.523137128E0
1.279167976E0,-1.534118652E-1,9.299377441E0,2.038482666E0,9.521416259E0
1.281642976E0,-1.526184082E-1,9.303161621E0,2.025848389E0,9.522403595E0
1.284117976E0,-1.499328613E-1,9.312255859E0,2.000488281E0,9.525888012E0
1.286592976E0,-1.622619629E-1,9.325653076E0,1.974487305E0,9.533768109E0
1.289117976E0,-1.757812500E-1,9.345062256E0,1.971160889E0,9.552306678E0
1.291592976E0,-1.688537598E-1,9.352783203E0,1.954437256E0,9.556301074E0
1.294067976E0,-1.832885742E-1,9.353240967E0,1.954437256E0,9.557015029E0
1.296544799E0,-1.705322266E-1,9.348114014E0,1.951812744E0,9.551224521E0
1.299019799E0,-1.821899414E-1,9.351104736E0,1.958404541E0,9.555715636E0
1.301494799E0,-1.848449707E-1,9.367248535E0,1.958831787E0,9.571652666E0
1.303969799E0,-1.986694336E-1,9.366241455E0,1.958770752E0,9.570931585E0
1.306494799E0,-1.884155273E-1,9.366241455E0,1.971740723E0,9.573387117E0
1.308969799E0,-1.861572266E-1,9.363952637E0,1.965270996E0,9.569772912E0
1.311444799E0,-1.923828125E-1,9.374969482E0,1.973846436E0,9.582438818E0
1.313936153E0,-2.019958496E-1,9.379577637E0,1.974365234E0,9.587251798E0
1.316411153E0,-2.254638672E-1,9.389770508E0,1.982635498E0,9.599451425E0
1.318886153E0,-2.229614258E-1,9.390899658E0,1.969360352E0,9.597764760E0
1.321361153E0,-2.233276367E-1,9.384307861E0,1.961975098E0,9.589809985E0
1.323886153E0,-2.190551758E-1,9.392456055E0,1.981201172E0,9.601633923E0
1.326361153E0,-2.407836914E-1,9.386474609E0,1.973236084E0,9.594662215E0
1.328836153E0,-2.385253906E-1,9.382171631E0,1.970611572E0,9.589856560E0
1.331326778E0,-2.476196289E-1,9.382995605E0,1.973846436E0,9.591558360E0
1.333801778E0,-2.437438965E-1,9.392761230E0,1.977203369E0,9.601703379E0
1.336276778E0,-2.557067871E-1,9.394958496E0,1.986480713E0,9.606078114E0
1.338751778E0,-2.723388672E-1,9.400665283E0,2.005554199E0,9.616076324E0
1.341276778E0,-2.770690918E-1,9.403991699E0,2.022552490E0,9.623021653E0
1.343751778E0,-2.760620117E-1,9.411254883E0,2.039276123E0,9.633616964E0
1.346226778E0,-2.796936035E-1,9.421783447E0,2.063568115E0,9.649173291E0
1.348716674E0,-3.002319336E-1,9.436431885E0,2.101928711E0,9.672357016E0
1.351191674E0,-3.099365234E-1,9.435119629E0,2.129699707E0,9.677456479E0
1.353666674E0,-3.192138672E-1,9.437469482E0,2.144561768E0,9.683329639E0
1.356141674E0,-3.197937012E-1,9.444885254E0,2.155731201E0,9.693054342E0
1.358653549E0,-3.276367188E-1,9.448486328E0,2.177581787E0,9.701706146E0
1.361128549E0,-3.406982422E-1,9.457397461E0,2.199188232E0,9.715702286E0
1.363603549E0,-3.508605957E-1,9.455535889E0,2.210571289E0,9.716835263E0
1.366078549E0,-3.476867676E-1,9.443695068E0,2.228454590E0,9.709287950E0
1.368603549E0,-3.375854492E-1,9.432189941E0,2.236175537E0,9.699518135E0
1.371078549E0,-3.268127441E-1,9.418060303E0,2.239593506E0,9.686198713E0
1.373553549E0,-3.165283203E-1,9.405395508E0,2.265563965E0,9.679588572E0
1.376042455E0,-2.979431152E-1,9.394195557E0,2.287231445E0,9.673216008E0
1.378517455E0,-2.622375488E-1,9.387237549E0,2.287017822E0,9.665373653E0
1.380992455E0,-2.233276367E-1,9.360839844E0,2.277374268E0,9.636474011E0
1.383467455E0,-1.864013672E-1,9.353179932E0,2.257568359E0,9.623582244E0
1.385992455E0,-1.719665527E-1,9.354339600E0,2.240905762E0,9.620545747E0
1.388467455E0,-1.500549316E-1,9.347442627E0,2.198669434E0,9.603715293E0
1.390942455E0,-1.510620117E-1,9.344024658E0,2.163208008E0,9.592345148E0
1.393430684E0,-1.370544434E-1,9.337860107E0,2.121551514E0,9.576815553E0
1.395905684E0,-1.065368652E-1,9.326202393E0,2.073486328E0,9.554514468E0
1.398380684E0,-9.924316406E-2,9.310394287E0,2.041534424E0,9.532111717E0
1.400855684E0,-9.988403320E-2,9.310333252E0,2.017700195E0,9.526982532E0
1.403380684E0,-9.832763672E-2,9.303985596E0,1.992523193E0,9.515459262E0
1.405855684E0,-8.703613281E-2,9.304534912E0,1.961700439E0,9.509480208E0
1.408330684E0,-7.708740234E-2,9.303619385E0,1.950866699E0,9.506269353E0
1.410819174E0,-5.038452148E-2,9.311035156E0,1.940612793E0,9.511250827E0
1.413294174E0,-3.479003906E-2,9.310638428E0,1.919799805E0,9.506567707E0
1.415769174E0,-4.525756836E-2,9.319671631E0,1.900451660E0,9.511574216E0
1.418244174E0,-3.637695312E-2,9.322540283E0,1.891723633E0,9.512607367E0
1.420769174E0,-2.478027344E-2,9.335815430E0,1.878417969E0,9.522946911E0
1.423244174E0,-2.975463867E-2,9.343139648E0,1.866210938E0,9.527743022E0
1.425719174E0,-2.993774414E-2,9.332489014E0,1.877227783E0,9.519465931E0
1.428194174E0,-3.616333008E-2,9.339538574E0,1.892486572E0,9.529417296E0
1.430719174E0,-4.867553711E-2,9.340393066E0,1.897827148E0,9.531372400E0
1.433194174E0,-7.049560547E-2,9.346313477E0,1.915710449E0,9.540885271E0
1.435669174E0,-8.438110352E-2,9.361328125E0,1.931945801E0,9.558974789E0
1.438144174E0,-1.012268066E-1,9.374908447E0,1.943725586E0,9.574822422E0
1.440669174E0,-1.280822754E-1,9.378692627E0,1.970001221E0,9.584215423E0
1.443144174E0,-1.385498047E-1,9.374603271E0,2.005859375E0,9.587797160E0
1.445619174E0,-1.492309570E-1,9.399505615E0,2.011962891E0,9.613582598E0
1.448094174E0,-1.607666016E-1,9.404602051E0,2.019226074E0,9.620273363E0
1.450569174E0,-1.679382324E-1,9.409515381E0,2.036437988E0,9.628824572E0
1.453044174E0,-1.679077148E-1,9.416564941E0,2.024902344E0,9.633281777E0
1.455519174E0,-1.696777344E-1,9.414428711E0,2.033203125E0,9.632973240E0
1.458020580E0,-2.004394531E-1,9.419860840E0,2.036224365E0,9.639510562E0
1.460495580E0,-2.139282227E-1,9.421966553E0,2.026519775E0,9.639813349E0
1.462970580E0,-2.365417480E-1,9.436279297E0,2.014434814E0,9.651801210E0
1.465445580E0,-2.582702637E-1,9.428497314E0,2.023834229E0,9.646718101E0
1.467970580E0,-2.832336426E-1,9.426269531E0,2.045074463E0,9.649720624E0
1.470445580E0,-2.948608398E-1,9.429626465E0,2.041839600E0,9.652663214E0
1.472920580E0,-3.135070801E-1,9.434051514E0,2.069366455E0,9.663430663E0
1.475416049E0,-3.111877441E-1,9.431549072E0,2.076599121E0,9.662464470E0
1.477891049E0,-3.072814941E-1,9.427398682E0,2.088348389E0,9.660821229E0
1.480366049E0,-3.089599609E-1,9.435485840E0,2.106536865E0,9.672711453E0
1.482841049E0,-3.161621094E-1,9.427520752E0,2.107391357E0,9.665361056E0
1.485366049E0,-3.196716309E-1,9.415496826E0,2.109832764E0,9.654282196E0
1.487841049E0,-3.125000000E-1,9.416931152E0,2.096557617E0,9.652554192E0
1.490316049E0,-3.120117188E-1,9.409027100E0,2.099304199E0,9.645424843E0
1.492814226E0,-3.026733398E-1,9.404479980E0,2.096435547E0,9.640067264E0
1.495289226E0,-3.075866699E-1,9.402343750E0,2.093536377E0,9.637508605E0
1.497764226E0,-2.928771973E-1,9.405609131E0,2.090270996E0,9.639527634E0
1.500239226E0,-2.680969238E-1,9.384185791E0,2.075531006E0,9.614709974E0
1.502764226E0,-2.348022461E-1,9.381805420E0,2.085052490E0,9.613576281E0
1.505239226E0,-2.054138184E-1,9.378387451E0,2.066680908E0,9.605598159E0
1.507714226E0,-1.866760254E-1,9.376220703E0,2.036315918E0,9.596611127E0
1.510189226E0,-1.519775391E-1,9.376892090E0,2.039855957E0,9.597406669E0
1.512714226E0,-1.189880371E-1,9.384368896E0,2.025726318E0,9.601255379E0
1.515189226E0,-1.013793945E-1,9.369781494E0,2.009948730E0,9.583474158E0
1.517664226E0,-7.470703125E-2,9.360778809E0,1.993530273E0,9.570993888E0
1.520139226E0,-5.596923828E-2,9.370239258E0,1.975036621E0,9.576287692E0
1.522614226E0,-4.638671875E-2,9.364074707E0,1.945159912E0,9.564083538E0
1.525089226E0,-3.656005859E-2,9.366760254E0,1.918823242E0,9.561350162E0
1.527564226E0,-3.967285156E-2,9.366699219E0,1.916992188E0,9.560935479E0
1.530089226E0,-4.824829102E-2,9.356414795E0,1.881835938E0,9.543905501E0
1.532564226E0,-6.506347656E-2,9.340332031E0,1.852996826E0,9.522585413E0
1.535039226E0,-6.500244141E-2,9.339355469E0,1.840301514E0,9.519164646E0
1.537514226E0,-7.925415039E-2,9.334991455E0,1.831695557E0,9.513330400E0
1.540039226E0,-1.007385254E-1,9.333374023E0,1.829284668E0,9.511482603E0
1.542514226E0,-1.243896484E-1,9.337280273E0,1.822113037E0,9.514219443E0
1.544989226E0,-1.261291504E-1,9.345642090E0,1.824798584E0,9.522963011E0
1.547464330E0,-1.087646484E-1,9.348449707E0,1.812591553E0,9.523173306E0
1.549939330E0,-1.291809082E-1,9.361633301E0,1.800689697E0,9.534115017E0
1.552414330E0,-1.430053711E-1,9.372985840E0,1.788238525E0,9.543118521E0
1.554889330E0,-1.536560059E-1,9.389526367E0,1.775421143E0,9.557140566E0
1.557414330E0,-1.626281738E-1,9.388153076E0,1.758911133E0,9.552886186E0
1.559889330E0,-1.617736816E-1,9.387969971E0,1.739074707E0,9.549059207E0
